name,jobs,machines,status,time,makespan,bound,gap,NC,RF,RS,solver
j903_9,90,4,Optimal,0.06,61,61.0,0.0,1.5,0.25,0.7,CPSat
j9040_1,90,4,Optimal,0.02,95,95.0,0.0,2.1,0.5,1,CPSat
j9040_10,90,4,Optimal,0.04,86,86.0,0.0,2.1,0.5,1,CPSat
j9040_2,90,4,Optimal,0.02,91,91.0,0.0,2.1,0.5,1,CPSat
j9040_3,90,4,Optimal,0.02,77,77.0,0.0,2.1,0.5,1,CPSat
j9040_4,90,4,Optimal,0.04,106,106.0,0.0,2.1,0.5,1,CPSat
j9040_5,90,4,Optimal,0.03,92,92.0,0.0,2.1,0.5,1,CPSat
j9040_6,90,4,Optimal,0.04,86,86.0,0.0,2.1,0.5,1,CPSat
j9040_7,90,4,Optimal,0.02,87,87.0,0.0,2.1,0.5,1,CPSat
j9040_8,90,4,Optimal,0.02,79,79.0,0.0,2.1,0.5,1,CPSat
j9040_9,90,4,Optimal,0.02,98,98.0,0.0,2.1,0.5,1,CPSat
j9041_1,90,4,Solution,30.02,147,128.0,12.93,2.1,0.75,0.2,CPSat
j9041_10,90,4,Solution,30.02,153,143.0,6.54,2.1,0.75,0.2,CPSat
j9041_2,90,4,Solution,30.03,173,152.0,12.14,2.1,0.75,0.2,CPSat
j9041_3,90,4,Solution,30.02,171,145.0,15.2,2.1,0.75,0.2,CPSat
j9041_4,90,4,Solution,30.02,161,140.0,13.04,2.1,0.75,0.2,CPSat
j9041_5,90,4,Solution,30.02,131,114.0,12.98,2.1,0.75,0.2,CPSat
j9041_6,90,4,Solution,30.03,137,119.0,13.14,2.1,0.75,0.2,CPSat
j9041_7,90,4,Solution,30.03,162,140.0,13.58,2.1,0.75,0.2,CPSat
j9041_8,90,4,Solution,30.07,170,144.0,15.29,2.1,0.75,0.2,CPSat
j9041_9,90,4,Solution,30.03,123,109.0,11.38,2.1,0.75,0.2,CPSat
j9042_1,90,4,Optimal,0.15,106,106.0,0.0,2.1,0.75,0.5,CPSat
j9042_10,90,4,Solution,30.03,91,88.0,3.3,2.1,0.75,0.5,CPSat
j9042_2,90,4,Optimal,30.01,102,102.0,0.0,2.1,0.75,0.5,CPSat
j9042_3,90,4,Optimal,0.08,94,94.0,0.0,2.1,0.75,0.5,CPSat
j9042_4,90,4,Optimal,0.07,102,102.0,0.0,2.1,0.75,0.5,CPSat
j9042_5,90,4,Optimal,0.09,105,105.0,0.0,2.1,0.75,0.5,CPSat
j9042_6,90,4,Optimal,0.07,89,89.0,0.0,2.1,0.75,0.5,CPSat
j9042_7,90,4,Solution,30.04,87,85.0,2.3,2.1,0.75,0.5,CPSat
j9042_8,90,4,Optimal,0.09,105,105.0,0.0,2.1,0.75,0.5,CPSat
j9042_9,90,4,Optimal,10.18,83,83.0,0.0,2.1,0.75,0.5,CPSat
j9043_1,90,4,Optimal,0.07,99,99.0,0.0,2.1,0.75,0.7,CPSat
j9043_10,90,4,Optimal,0.07,92,92.0,0.0,2.1,0.75,0.7,CPSat
j9043_2,90,4,Optimal,0.02,91,91.0,0.0,2.1,0.75,0.7,CPSat
j9043_3,90,4,Optimal,0.06,102,102.0,0.0,2.1,0.75,0.7,CPSat
j9043_4,90,4,Optimal,0.02,94,94.0,0.0,2.1,0.75,0.7,CPSat
j9043_5,90,4,Optimal,0.04,98,98.0,0.0,2.1,0.75,0.7,CPSat
j9043_6,90,4,Optimal,0.04,114,114.0,0.0,2.1,0.75,0.7,CPSat
j9043_7,90,4,Optimal,0.07,88,88.0,0.0,2.1,0.75,0.7,CPSat
j9043_8,90,4,Optimal,0.05,100,100.0,0.0,2.1,0.75,0.7,CPSat
j9043_9,90,4,Optimal,0.02,88,88.0,0.0,2.1,0.75,0.7,CPSat
j9044_1,90,4,Optimal,0.02,100,100.0,0.0,2.1,0.75,1,CPSat
j9044_10,90,4,Optimal,0.03,86,86.0,0.0,2.1,0.75,1,CPSat
j9044_2,90,4,Optimal,0.02,92,92.0,0.0,2.1,0.75,1,CPSat
j9044_3,90,4,Optimal,0.02,110,110.0,0.0,2.1,0.75,1,CPSat
j9044_4,90,4,Optimal,0.04,89,89.0,0.0,2.1,0.75,1,CPSat
j9044_5,90,4,Optimal,0.03,84,84.0,0.0,2.1,0.75,1,CPSat
j9044_6,90,4,Optimal,0.02,96,96.0,0.0,2.1,0.75,1,CPSat
j9044_7,90,4,Optimal,0.02,93,93.0,0.0,2.1,0.75,1,CPSat
j9044_8,90,4,Optimal,0.02,99,99.0,0.0,2.1,0.75,1,CPSat
j9044_9,90,4,Optimal,0.02,96,96.0,0.0,2.1,0.75,1,CPSat
j9045_1,90,4,Solution,30.03,152,142.0,6.58,2.1,1,0.2,CPSat
j9045_10,90,4,Solution,30.02,177,155.0,12.43,2.1,1,0.2,CPSat
j9045_2,90,4,Solution,30.03,153,136.0,11.11,2.1,1,0.2,CPSat
j9045_3,90,4,Solution,30.09,161,139.0,13.66,2.1,1,0.2,CPSat
j9045_4,90,4,Solution,30.03,140,123.0,12.14,2.1,1,0.2,CPSat
j9045_5,90,4,Solution,30.03,186,162.0,12.9,2.1,1,0.2,CPSat
j9045_6,90,4,Solution,30.03,186,160.0,13.98,2.1,1,0.2,CPSat
j9045_7,90,4,Solution,30.03,146,127.0,13.01,2.1,1,0.2,CPSat
j9045_8,90,4,Solution,30.03,167,147.0,11.98,2.1,1,0.2,CPSat
j9045_9,90,4,Solution,30.03,163,141.0,13.5,2.1,1,0.2,CPSat
j9046_1,90,4,Optimal,30.01,104,104.0,0.0,2.1,1,0.5,CPSat
j9046_10,90,4,Optimal,0.09,114,114.0,0.0,2.1,1,0.5,CPSat
j9046_2,90,4,Optimal,0.12,98,98.0,0.0,2.1,1,0.5,CPSat
j9046_3,90,4,Optimal,0.16,113,113.0,0.0,2.1,1,0.5,CPSat
j9046_4,90,4,Solution,30.01,94,90.0,4.26,2.1,1,0.5,CPSat
j9046_5,90,4,Optimal,0.08,91,91.0,0.0,2.1,1,0.5,CPSat
j9046_6,90,4,Optimal,0.09,83,83.0,0.0,2.1,1,0.5,CPSat
j9046_7,90,4,Optimal,0.21,89,89.0,0.0,2.1,1,0.5,CPSat
j9046_8,90,4,Solution,30.03,98,93.0,5.1,2.1,1,0.5,CPSat
j9046_9,90,4,Solution,30.02,90,85.0,5.56,2.1,1,0.5,CPSat
j9047_1,90,4,Optimal,0.05,82,82.0,0.0,2.1,1,0.7,CPSat
j9047_10,90,4,Optimal,0.05,65,65.0,0.0,2.1,1,0.7,CPSat
j9047_2,90,4,Optimal,0.05,90,90.0,0.0,2.1,1,0.7,CPSat
j9047_3,90,4,Optimal,0.07,102,102.0,0.0,2.1,1,0.7,CPSat
j9047_4,90,4,Optimal,0.07,93,93.0,0.0,2.1,1,0.7,CPSat
j9047_5,90,4,Optimal,0.03,93,93.0,0.0,2.1,1,0.7,CPSat
j9047_6,90,4,Optimal,0.04,98,98.0,0.0,2.1,1,0.7,CPSat
j9047_7,90,4,Optimal,0.04,94,94.0,0.0,2.1,1,0.7,CPSat
j9047_8,90,4,Optimal,0.04,98,98.0,0.0,2.1,1,0.7,CPSat
j9047_9,90,4,Optimal,0.04,86,86.0,0.0,2.1,1,0.7,CPSat
j9048_1,90,4,Optimal,0.03,83,83.0,0.0,2.1,1,1,CPSat
j9048_10,90,4,Optimal,0.04,93,93.0,0.0,2.1,1,1,CPSat
j9048_2,90,4,Optimal,0.04,89,89.0,0.0,2.1,1,1,CPSat
j9048_3,90,4,Optimal,0.04,86,86.0,0.0,2.1,1,1,CPSat
j9048_4,90,4,Optimal,0.04,91,91.0,0.0,2.1,1,1,CPSat
j9048_5,90,4,Optimal,0.04,75,75.0,0.0,2.1,1,1,CPSat
j9048_6,90,4,Optimal,0.03,114,114.0,0.0,2.1,1,1,CPSat
j9048_7,90,4,Optimal,0.03,103,103.0,0.0,2.1,1,1,CPSat
j9048_8,90,4,Optimal,0.04,74,74.0,0.0,2.1,1,1,CPSat
j9048_9,90,4,Optimal,0.04,89,89.0,0.0,2.1,1,1,CPSat
j904_1,90,4,Optimal,0.02,93,93.0,0.0,1.5,0.25,1,CPSat
j904_10,90,4,Optimal,0.02,68,68.0,0.0,1.5,0.25,1,CPSat
j904_2,90,4,Optimal,0.02,89,89.0,0.0,1.5,0.25,1,CPSat
j904_3,90,4,Optimal,0.02,67,67.0,0.0,1.5,0.25,1,CPSat
j904_4,90,4,Optimal,0.02,92,92.0,0.0,1.5,0.25,1,CPSat
j904_5,90,4,Optimal,0.02,88,88.0,0.0,1.5,0.25,1,CPSat
j904_6,90,4,Optimal,0.02,78,78.0,0.0,1.5,0.25,1,CPSat
j904_7,90,4,Optimal,0.03,80,80.0,0.0,1.5,0.25,1,CPSat
j904_8,90,4,Optimal,0.03,69,69.0,0.0,1.5,0.25,1,CPSat
j904_9,90,4,Optimal,0.02,79,79.0,0.0,1.5,0.25,1,CPSat
j905_1,90,4,Optimal,30.01,78,78.0,0.0,1.5,0.5,0.2,CPSat
j905_10,90,4,Solution,30.04,98,94.0,4.08,1.5,0.5,0.2,CPSat
j905_2,90,4,Optimal,30.0,93,93.0,0.0,1.5,0.5,0.2,CPSat
j905_3,90,4,Solution,30.04,91,83.0,8.79,1.5,0.5,0.2,CPSat
j905_4,90,4,Solution,30.02,103,98.0,4.85,1.5,0.5,0.2,CPSat
j905_5,90,4,Solution,30.02,113,108.0,4.42,1.5,0.5,0.2,CPSat
j905_6,90,4,Solution,30.03,87,83.0,4.6,1.5,0.5,0.2,CPSat
j905_7,90,4,Solution,30.03,109,106.0,2.75,1.5,0.5,0.2,CPSat
j905_8,90,4,Solution,30.02,105,96.0,8.57,1.5,0.5,0.2,CPSat
j905_9,90,4,Solution,30.02,116,107.0,7.76,1.5,0.5,0.2,CPSat
j906_1,90,4,Optimal,0.06,82,82.0,0.0,1.5,0.5,0.5,CPSat
j906_10,90,4,Optimal,0.09,94,94.0,0.0,1.5,0.5,0.5,CPSat
j906_2,90,4,Optimal,0.06,86,86.0,0.0,1.5,0.5,0.5,CPSat
j906_3,90,4,Optimal,0.18,77,77.0,0.0,1.5,0.5,0.5,CPSat
j906_4,90,4,Optimal,0.05,80,80.0,0.0,1.5,0.5,0.5,CPSat
j906_5,90,4,Optimal,0.08,71,71.0,0.0,1.5,0.5,0.5,CPSat
j906_6,90,4,Optimal,0.04,98,98.0,0.0,1.5,0.5,0.5,CPSat
j906_7,90,4,Optimal,0.04,71,71.0,0.0,1.5,0.5,0.5,CPSat
j906_8,90,4,Optimal,18.15,68,68.0,0.0,1.5,0.5,0.5,CPSat
j906_9,90,4,Optimal,0.04,68,68.0,0.0,1.5,0.5,0.5,CPSat
j907_1,90,4,Optimal,0.03,88,88.0,0.0,1.5,0.5,0.7,CPSat
j907_10,90,4,Optimal,0.02,98,98.0,0.0,1.5,0.5,0.7,CPSat
j907_2,90,4,Optimal,0.02,77,77.0,0.0,1.5,0.5,0.7,CPSat
j907_3,90,4,Optimal,0.03,80,80.0,0.0,1.5,0.5,0.7,CPSat
j907_4,90,4,Optimal,0.03,86,86.0,0.0,1.5,0.5,0.7,CPSat
j907_5,90,4,Optimal,0.04,79,79.0,0.0,1.5,0.5,0.7,CPSat
j907_6,90,4,Optimal,0.04,90,90.0,0.0,1.5,0.5,0.7,CPSat
j907_7,90,4,Optimal,0.02,90,90.0,0.0,1.5,0.5,0.7,CPSat
j907_8,90,4,Optimal,0.02,60,60.0,0.0,1.5,0.5,0.7,CPSat
j907_9,90,4,Optimal,0.06,83,83.0,0.0,1.5,0.5,0.7,CPSat
j908_1,90,4,Optimal,0.02,96,96.0,0.0,1.5,0.5,1,CPSat
j908_10,90,4,Optimal,0.02,88,88.0,0.0,1.5,0.5,1,CPSat
j908_2,90,4,Optimal,0.02,78,78.0,0.0,1.5,0.5,1,CPSat
j908_3,90,4,Optimal,0.02,70,70.0,0.0,1.5,0.5,1,CPSat
j908_4,90,4,Optimal,0.02,77,77.0,0.0,1.5,0.5,1,CPSat
j908_5,90,4,Optimal,0.03,63,63.0,0.0,1.5,0.5,1,CPSat
j908_6,90,4,Optimal,0.02,70,70.0,0.0,1.5,0.5,1,CPSat
j908_7,90,4,Optimal,0.02,77,77.0,0.0,1.5,0.5,1,CPSat
j908_8,90,4,Optimal,0.02,68,68.0,0.0,1.5,0.5,1,CPSat
j908_9,90,4,Optimal,0.02,97,97.0,0.0,1.5,0.5,1,CPSat
j909_1,90,4,Solution,30.02,108,98.0,9.26,1.5,0.75,0.2,CPSat
j909_10,90,4,Solution,30.02,115,104.0,9.57,1.5,0.75,0.2,CPSat
j909_2,90,4,Solution,30.04,132,120.0,9.09,1.5,0.75,0.2,CPSat
j909_3,90,4,Solution,30.02,106,97.0,8.49,1.5,0.75,0.2,CPSat
j909_4,90,4,Solution,30.02,132,118.0,10.61,1.5,0.75,0.2,CPSat
j909_5,90,4,Solution,30.06,145,125.0,13.79,1.5,0.75,0.2,CPSat
j909_6,90,4,Solution,30.03,121,111.0,8.26,1.5,0.75,0.2,CPSat
j909_7,90,4,Solution,30.02,113,102.0,9.73,1.5,0.75,0.2,CPSat
j909_8,90,4,Solution,30.07,121,109.0,9.92,1.5,0.75,0.2,CPSat
j909_9,90,4,Solution,30.04,122,105.0,13.93,1.5,0.75,0.2,CPSat
j12010_1,120,4,Optimal,0.11,111,111.0,0.0,1.5,0.5,0.5,CPSat
j12010_10,120,4,Optimal,0.06,66,66.0,0.0,1.5,0.5,0.5,CPSat
j12010_2,120,4,Optimal,0.07,91,91.0,0.0,1.5,0.5,0.5,CPSat
j12010_3,120,4,Optimal,0.1,99,99.0,0.0,1.5,0.5,0.5,CPSat
j12010_4,120,4,Optimal,0.14,95,95.0,0.0,1.5,0.5,0.5,CPSat
j12010_5,120,4,Optimal,0.1,97,97.0,0.0,1.5,0.5,0.5,CPSat
j12010_6,120,4,Optimal,0.03,92,92.0,0.0,1.5,0.5,0.5,CPSat
j12010_7,120,4,Optimal,0.36,79,79.0,0.0,1.5,0.5,0.5,CPSat
j12010_8,120,4,Optimal,0.17,114,114.0,0.0,1.5,0.5,0.5,CPSat
j12010_9,120,4,Optimal,0.04,77,77.0,0.0,1.5,0.5,0.5,CPSat
j12011_1,120,4,Solution,60.03,183,155.0,15.3,1.5,0.75,0.1,CPSat
j12011_10,120,4,Solution,60.03,194,163.0,15.98,1.5,0.75,0.1,CPSat
j12011_2,120,4,Solution,60.05,166,145.0,12.65,1.5,0.75,0.1,CPSat
j12011_3,120,4,Solution,60.04,219,187.0,14.61,1.5,0.75,0.1,CPSat
j12011_4,120,4,Solution,60.03,210,176.0,16.19,1.5,0.75,0.1,CPSat
j12011_5,120,4,Solution,60.03,224,192.0,14.29,1.5,0.75,0.1,CPSat
j12011_6,120,4,Solution,60.07,223,187.0,16.14,1.5,0.75,0.1,CPSat
j12011_7,120,4,Solution,60.04,172,148.0,13.95,1.5,0.75,0.1,CPSat
j12011_8,120,4,Solution,60.04,173,152.0,12.14,1.5,0.75,0.1,CPSat
j12011_9,120,4,Solution,60.05,184,168.0,8.7,1.5,0.75,0.1,CPSat
j12012_1,120,4,Solution,60.05,146,125.0,14.38,1.5,0.75,0.2,CPSat
j12012_10,120,4,Solution,60.04,148,142.0,4.05,1.5,0.75,0.2,CPSat
j12012_2,120,4,Solution,60.02,124,111.0,10.48,1.5,0.75,0.2,CPSat
j12012_3,120,4,Solution,60.03,142,132.0,7.04,1.5,0.75,0.2,CPSat
j12012_4,120,4,Solution,60.03,129,121.0,6.2,1.5,0.75,0.2,CPSat
j12012_5,120,4,Solution,60.07,169,154.0,8.88,1.5,0.75,0.2,CPSat
j12012_6,120,4,Solution,60.06,129,115.0,10.85,1.5,0.75,0.2,CPSat
j12012_7,120,4,Solution,60.03,124,116.0,6.45,1.5,0.75,0.2,CPSat
j12012_8,120,4,Solution,60.03,125,113.0,9.6,1.5,0.75,0.2,CPSat
j12012_9,120,4,Solution,60.01,109,101.0,7.34,1.5,0.75,0.2,CPSat
j12013_1,120,4,Solution,60.03,131,122.0,6.87,1.5,0.75,0.3,CPSat
j12013_10,120,4,Solution,60.03,97,88.0,9.28,1.5,0.75,0.3,CPSat
j12013_2,120,4,Solution,60.04,90,88.0,2.22,1.5,0.75,0.3,CPSat
j12013_3,120,4,Solution,60.02,120,115.0,4.17,1.5,0.75,0.3,CPSat
j12013_4,120,4,Solution,60.01,116,108.0,6.9,1.5,0.75,0.3,CPSat
j12013_5,120,4,Solution,60.03,94,90.0,4.26,1.5,0.75,0.3,CPSat
j12013_6,120,4,Solution,60.02,102,95.0,6.86,1.5,0.75,0.3,CPSat
j12013_7,120,4,Solution,60.03,112,107.0,4.46,1.5,0.75,0.3,CPSat
j12013_8,120,4,Solution,60.02,96,91.0,5.21,1.5,0.75,0.3,CPSat
j12013_9,120,4,Solution,60.03,87,82.0,5.75,1.5,0.75,0.3,CPSat
j12014_1,120,4,Solution,60.03,87,84.0,3.45,1.5,0.75,0.4,CPSat
j12014_10,120,4,Solution,60.03,83,80.0,3.61,1.5,0.75,0.4,CPSat
j12014_2,120,4,Solution,60.02,95,90.0,5.26,1.5,0.75,0.4,CPSat
j12014_3,120,4,Optimal,28.27,88,88.0,0.0,1.5,0.75,0.4,CPSat
j12014_4,120,4,Solution,60.02,89,85.0,4.49,1.5,0.75,0.4,CPSat
j12014_5,120,4,Solution,60.03,99,93.0,6.06,1.5,0.75,0.4,CPSat
j12014_6,120,4,Optimal,60.01,91,91.0,0.0,1.5,0.75,0.4,CPSat
j12014_7,120,4,Solution,60.03,92,89.0,3.26,1.5,0.75,0.4,CPSat
j12014_8,120,4,Solution,60.03,113,109.0,3.54,1.5,0.75,0.4,CPSat
j12014_9,120,4,Optimal,0.15,101,101.0,0.0,1.5,0.75,0.4,CPSat
j12015_1,120,4,Optimal,0.1,81,81.0,0.0,1.5,0.75,0.5,CPSat
j12015_10,120,4,Optimal,0.1,91,91.0,0.0,1.5,0.75,0.5,CPSat
j12015_2,120,4,Optimal,0.04,75,75.0,0.0,1.5,0.75,0.5,CPSat
j12015_3,120,4,Optimal,0.1,87,87.0,0.0,1.5,0.75,0.5,CPSat
j12015_4,120,4,Optimal,0.1,82,82.0,0.0,1.5,0.75,0.5,CPSat
j12015_5,120,4,Optimal,0.09,87,87.0,0.0,1.5,0.75,0.5,CPSat
j12015_6,120,4,Optimal,0.08,97,97.0,0.0,1.5,0.75,0.5,CPSat
j12015_7,120,4,Optimal,0.05,75,75.0,0.0,1.5,0.75,0.5,CPSat
j12015_8,120,4,Optimal,0.07,126,126.0,0.0,1.5,0.75,0.5,CPSat
j12015_9,120,4,Optimal,0.06,109,109.0,0.0,1.5,0.75,0.5,CPSat
j12016_1,120,4,Solution,60.05,212,178.0,16.04,1.5,1,0.1,CPSat
j12016_10,120,4,Solution,60.04,228,201.0,11.84,1.5,1,0.1,CPSat
j12016_2,120,4,Solution,60.04,253,220.0,13.04,1.5,1,0.1,CPSat
j12016_3,120,4,Solution,60.02,252,219.0,13.1,1.5,1,0.1,CPSat
j12016_4,120,4,Solution,60.05,213,188.0,11.74,1.5,1,0.1,CPSat
j12016_5,120,4,Solution,60.05,213,181.0,15.02,1.5,1,0.1,CPSat
j12016_6,120,4,Solution,60.05,217,193.0,11.06,1.5,1,0.1,CPSat
j12016_7,120,4,Solution,60.03,199,172.0,13.57,1.5,1,0.1,CPSat
j12016_8,120,4,Solution,60.05,206,181.0,12.14,1.5,1,0.1,CPSat
j12016_9,120,4,Solution,60.09,223,187.0,16.14,1.5,1,0.1,CPSat
j12017_1,120,4,Solution,60.02,147,133.0,9.52,1.5,1,0.2,CPSat
j12017_10,120,4,Solution,60.03,141,121.0,14.18,1.5,1,0.2,CPSat
j12017_2,120,4,Solution,60.02,130,110.0,15.38,1.5,1,0.2,CPSat
j12017_3,120,4,Solution,60.03,113,98.0,13.27,1.5,1,0.2,CPSat
j12017_4,120,4,Solution,60.03,124,108.0,12.9,1.5,1,0.2,CPSat
j12017_5,120,4,Solution,60.02,136,122.0,10.29,1.5,1,0.2,CPSat
j12017_6,120,4,Solution,60.02,143,131.0,8.39,1.5,1,0.2,CPSat
j12017_7,120,4,Solution,60.02,153,140.0,8.5,1.5,1,0.2,CPSat
j12017_8,120,4,Solution,60.03,132,124.0,6.06,1.5,1,0.2,CPSat
j12017_9,120,4,Solution,60.03,142,127.0,10.56,1.5,1,0.2,CPSat
j12018_1,120,4,Solution,60.03,142,115.0,19.01,1.5,1,0.3,CPSat
j12018_10,120,4,Solution,60.04,100,90.0,10.0,1.5,1,0.3,CPSat
j12018_2,120,4,Solution,60.02,121,111.0,8.26,1.5,1,0.3,CPSat
j12018_3,120,4,Solution,60.02,103,90.0,12.62,1.5,1,0.3,CPSat
j12018_4,120,4,Solution,60.02,104,96.0,7.69,1.5,1,0.3,CPSat
j12018_5,120,4,Solution,60.02,123,106.0,13.82,1.5,1,0.3,CPSat
j12018_6,120,4,Solution,60.03,139,124.0,10.79,1.5,1,0.3,CPSat
j12018_7,120,4,Solution,60.02,122,111.0,9.02,1.5,1,0.3,CPSat
j12018_8,120,4,Solution,60.04,108,95.0,12.04,1.5,1,0.3,CPSat
j12018_9,120,4,Solution,60.03,95,83.0,12.63,1.5,1,0.3,CPSat
j12019_1,120,4,Optimal,0.1,88,88.0,0.0,1.5,1,0.4,CPSat
j12019_10,120,4,Optimal,0.06,88,88.0,0.0,1.5,1,0.4,CPSat
j12019_2,120,4,Solution,60.02,84,81.0,3.57,1.5,1,0.4,CPSat
j12019_3,120,4,Solution,60.03,88,82.0,6.82,1.5,1,0.4,CPSat
j12019_4,120,4,Solution,60.02,109,97.0,11.01,1.5,1,0.4,CPSat
j12019_5,120,4,Solution,60.03,108,99.0,8.33,1.5,1,0.4,CPSat
j12019_6,120,4,Solution,60.02,92,80.0,13.04,1.5,1,0.4,CPSat
j12019_7,120,4,Optimal,0.09,93,93.0,0.0,1.5,1,0.4,CPSat
j12019_8,120,4,Solution,60.03,95,93.0,2.11,1.5,1,0.4,CPSat
j12019_9,120,4,Solution,60.02,90,75.0,16.67,1.5,1,0.4,CPSat
j1201_1,120,4,Solution,60.02,105,104.0,0.95,1.5,0.25,0.1,CPSat
j1201_10,120,4,Optimal,15.9,108,108.0,0.0,1.5,0.25,0.1,CPSat
j1201_2,120,4,Optimal,1.55,109,109.0,0.0,1.5,0.25,0.1,CPSat
j1201_3,120,4,Solution,60.06,126,118.0,6.35,1.5,0.25,0.1,CPSat
j1201_4,120,4,Optimal,0.79,97,97.0,0.0,1.5,0.25,0.1,CPSat
j1201_5,120,4,Optimal,0.74,112,112.0,0.0,1.5,0.25,0.1,CPSat
j1201_6,120,4,Optimal,0.71,84,84.0,0.0,1.5,0.25,0.1,CPSat
j1201_7,120,4,Optimal,4.35,117,117.0,0.0,1.5,0.25,0.1,CPSat
j1201_8,120,4,Optimal,60.02,109,109.0,0.0,1.5,0.25,0.1,CPSat
j1201_9,120,4,Optimal,0.33,112,112.0,0.0,1.5,0.25,0.1,CPSat
j12020_1,120,4,Optimal,60.02,89,89.0,0.0,1.5,1,0.5,CPSat
j12020_10,120,4,Optimal,0.09,81,81.0,0.0,1.5,1,0.5,CPSat
j12020_2,120,4,Optimal,0.08,99,99.0,0.0,1.5,1,0.5,CPSat
j12020_3,120,4,Solution,60.02,78,74.0,5.13,1.5,1,0.5,CPSat
j12020_4,120,4,Optimal,0.08,89,89.0,0.0,1.5,1,0.5,CPSat
j12020_5,120,4,Optimal,0.08,69,69.0,0.0,1.5,1,0.5,CPSat
j12020_6,120,4,Optimal,0.07,80,80.0,0.0,1.5,1,0.5,CPSat
j12020_7,120,4,Optimal,0.07,81,81.0,0.0,1.5,1,0.5,CPSat
j12020_8,120,4,Optimal,60.01,107,107.0,0.0,1.5,1,0.5,CPSat
j12020_9,120,4,Optimal,0.07,80,80.0,0.0,1.5,1,0.5,CPSat
j12021_1,120,4,Optimal,60.01,114,114.0,0.0,1.8,0.25,0.1,CPSat
j12021_10,120,4,Optimal,13.02,102,102.0,0.0,1.8,0.25,0.1,CPSat
j12021_2,120,4,Optimal,37.55,117,117.0,0.0,1.8,0.25,0.1,CPSat
j12021_3,120,4,Optimal,1.65,143,143.0,0.0,1.8,0.25,0.1,CPSat
j12021_4,120,4,Optimal,11.74,135,135.0,0.0,1.8,0.25,0.1,CPSat
j12021_5,120,4,Optimal,5.01,110,110.0,0.0,1.8,0.25,0.1,CPSat
j12021_6,120,4,Optimal,1.6,109,109.0,0.0,1.8,0.25,0.1,CPSat
j12021_7,120,4,Optimal,5.83,111,111.0,0.0,1.8,0.25,0.1,CPSat
j12021_8,120,4,Optimal,0.23,127,127.0,0.0,1.8,0.25,0.1,CPSat
j12021_9,120,4,Optimal,0.41,102,102.0,0.0,1.8,0.25,0.1,CPSat
j12022_1,120,4,Optimal,1.52,101,101.0,0.0,1.8,0.25,0.2,CPSat
j12022_10,120,4,Optimal,0.17,79,79.0,0.0,1.8,0.25,0.2,CPSat
j12022_2,120,4,Optimal,0.18,107,107.0,0.0,1.8,0.25,0.2,CPSat
j12022_3,120,4,Optimal,60.01,96,96.0,0.0,1.8,0.25,0.2,CPSat
j12022_4,120,4,Optimal,0.19,90,90.0,0.0,1.8,0.25,0.2,CPSat
j12022_5,120,4,Optimal,0.18,93,93.0,0.0,1.8,0.25,0.2,CPSat
j12022_6,120,4,Optimal,0.21,103,103.0,0.0,1.8,0.25,0.2,CPSat
j12022_7,120,4,Optimal,0.09,133,133.0,0.0,1.8,0.25,0.2,CPSat
j12022_8,120,4,Optimal,3.11,103,103.0,0.0,1.8,0.25,0.2,CPSat
j12022_9,120,4,Optimal,0.21,109,109.0,0.0,1.8,0.25,0.2,CPSat
j12023_1,120,4,Optimal,0.09,107,107.0,0.0,1.8,0.25,0.3,CPSat
j12023_10,120,4,Optimal,0.14,100,100.0,0.0,1.8,0.25,0.3,CPSat
j12023_2,120,4,Optimal,0.08,116,116.0,0.0,1.8,0.25,0.3,CPSat
j12023_3,120,4,Optimal,0.1,99,99.0,0.0,1.8,0.25,0.3,CPSat
j12023_4,120,4,Optimal,0.15,106,106.0,0.0,1.8,0.25,0.3,CPSat
j12023_5,120,4,Optimal,0.09,99,99.0,0.0,1.8,0.25,0.3,CPSat
j12023_6,120,4,Optimal,0.12,106,106.0,0.0,1.8,0.25,0.3,CPSat
j12023_7,120,4,Optimal,0.14,104,104.0,0.0,1.8,0.25,0.3,CPSat
j12023_8,120,4,Optimal,0.15,101,101.0,0.0,1.8,0.25,0.3,CPSat
j12023_9,120,4,Optimal,0.13,107,107.0,0.0,1.8,0.25,0.3,CPSat
j12024_1,120,4,Optimal,0.06,93,93.0,0.0,1.8,0.25,0.4,CPSat
j12024_10,120,4,Optimal,0.14,91,91.0,0.0,1.8,0.25,0.4,CPSat
j12024_2,120,4,Optimal,0.12,91,91.0,0.0,1.8,0.25,0.4,CPSat
j12024_3,120,4,Optimal,0.1,89,89.0,0.0,1.8,0.25,0.4,CPSat
j12024_4,120,4,Optimal,0.12,101,101.0,0.0,1.8,0.25,0.4,CPSat
j12024_5,120,4,Optimal,0.1,86,86.0,0.0,1.8,0.25,0.4,CPSat
j12024_6,120,4,Optimal,0.09,95,95.0,0.0,1.8,0.25,0.4,CPSat
j12024_7,120,4,Optimal,0.12,112,112.0,0.0,1.8,0.25,0.4,CPSat
j12024_8,120,4,Optimal,0.13,104,104.0,0.0,1.8,0.25,0.4,CPSat
j12024_9,120,4,Optimal,0.12,82,82.0,0.0,1.8,0.25,0.4,CPSat
j12025_1,120,4,Optimal,0.12,82,82.0,0.0,1.8,0.25,0.5,CPSat
j12025_10,120,4,Optimal,0.05,92,92.0,0.0,1.8,0.25,0.5,CPSat
